cell_id,avg_charge_time_2_6,c1,c2,charge_time_min,dq_kurt,dq_mean,dq_min,dq_skew,dq_var,fade_intercept_2_h,fade_intercept_last10,fade_slope_2_h,fade_slope_last10,ir_cycle2,ir_diff_h_2,ir_min_2_h,q1_pct,qd_cycle2,qd_max_minus_2,rate_w1,rate_w2,rate_w3,rate_w4,temp_integral_2_h
MATR_b1c25,0.020951513535158197,0.0007848867145575331,0.0,0.01692610200316599,-0.0026023593474053036,0.0018353052508236812,0.03740251459335835,-0.0038421485885130275,0.04025014738819587,-0.005288529351219017,0.0001914634870746756,-0.0007356220100912891,0.00013786041571328108,0.03447916958688009,0.00843286259164145,0.005727240808299861,-0.0034900744994747234,0.0037286471516786925,0.0006713546715367073,0.0011372562151325965,-0.0049003038938406325,0.00821934044867892,0.0038994409339436053,-0.010041786293117812
MATR_b1c27,0.005117376361998275,0.0018485809425821786,0.0,-0.00015741987114341075,-0.0059898908308805765,0.0018353052508236812,0.03808197039847348,0.0021192971193486026,0.010883639907236021,0.005882783633773678,-7.109545383214799e-05,-0.00041436461439574854,0.001145316804844201,0.043477903371867244,0.00843286259164145,0.0060119567443586,-0.0034900744994747234,0.006887705905842375,0.0006303799732739037,0.0011372562151325965,-0.0018580488179509092,0.006927168123489261,0.0038994409339436053,0.01281027873253343
MATR_b1c29,0.006717102621284894,0.002215195260728661,0.0,0.019270576901734598,0.002499860405761234,-0.009144737429688535,0.038067415384923795,0.005426811649708717,0.010772575101906427,0.005882783633773678,-0.00018814042979453004,-0.0007356220100912891,0.00013786041571328108,0.04176751941396028,0.008621103106778247,0.006482738026218633,-0.003648600644335956,0.005251468840481573,0.0006303799732739037,0.0011372562151325965,-0.0016804776526446556,0.006465048211577862,0.0038994409339436053,0.012987849897839682
MATR_b1c31,-0.009555505524548915,0.002215195260728661,0.0,-0.010211618003386281,-0.0050473387778363415,-0.008843315075199278,-0.013943227407597613,-0.00031115589129475753,0.0052469474136938145,0.0036291029668819885,-0.0006328188155029405,0.004207636535902543,-0.0008515475851145792,-0.007518764666970707,0.005600052658310521,-0.0053639378579330215,-0.00441343776699952,0.006596600683890996,0.0006303799732739037,0.007588401526481064,-0.0018580521057203544,0.0005233363590051825,0.008482241364731784,0.013587890164231321
MATR_b1c33,0.009462071895798368,0.0023694146437629408,0.0,-0.008474483050726055,-0.0059898908308805765,-0.007325699959027572,-0.013943227407597613,0.0004736311368116696,-0.017508411187765485,0.0009243620715350738,-0.002295692107912412,0.004657230148896608,-0.0008515475851145792,0.044667429592934245,0.008811467657711186,0.005916595621283789,-0.00441343776699952,0.009599148214502884,0.0006303799732739037,0.007588401526481064,-0.001608396690719636,-0.003867379649591426,0.008482241364731784,0.012581595466710616
MATR_b1c35,-0.006677191749326384,-0.0013735603414213576,0.0,0.021090928873411678,0.000451872922942959,-0.009850081403980795,-0.0141988989368591,-0.0006682352018648417,0.002811506762090693,-0.00407909111812145,-0.00125886209126774,-0.0018169081148192792,0.0008900976251468283,-0.008577322994731146,0.005600052658310521,-0.006318461645266401,-0.0034900744994747234,-0.004286289537517186,0.0006303799732739037,0.00726876050641656,0.0012974708677238713,0.006452989035596041,0.008482241364731784,0.008767719669867866
MATR_b1c37,0.022782799510671775,-0.001510733390474191,0.0,0.019537775435279056,0.000634785793019946,-0.00781710531402062,-0.01425844993586711,0.0038055029840939427,-0.023723693724705855,-0.0017046213588813861,-7.109545383214799e-05,-0.0004294159102297407,-0.00011735876398409164,0.04082736581076163,0.006019989383967916,0.006864616127908732,-0.0034900744994747234,-0.007161592252351795,0.0006303799732739037,0.007051044981165181,-0.0018580488179509092,0.006621730346347523,0.008482241364731784,0.01395074268736314
MATR_b1c39,-0.006437895615010411,-0.001510733390474191,0.0,0.0021095729892558345,0.0012551522287884084,-0.008598490004408167,-0.014273004949416804,0.005030629473882633,-0.02369299883034526,0.0013454650335148356,-0.00018814042979453004,-0.001755367596083669,0.0008900976251468283,0.03911698185285466,0.006019989383967916,-0.006700339746956499,-0.003648600644335956,0.011244187844195754,0.0006303799732739037,0.00726876050641656,-0.0018580521057203544,0.007077396444495706,0.008482241364731784,0.012129109508654666
MATR_b1c41,0.021887883754986296,-0.0004705311235639558,0.0,0.019270576901734598,-0.0031362677326524325,0.0300149352306174,0.05630616210930551,0.002632505192243624,0.04506837738805296,0.005988412507645175,-0.0005557229470640006,-0.0011852156230853547,0.00013786041571328108,0.02854042766803317,0.005411812143173725,-0.005935170772607049,-0.003648600644335956,0.004504277350982359,0.0006303799732739037,0.0011372562151325965,0.0009853888790948213,0.008221490545445341,0.0038994409339436053,0.009515118611815596
MATR_b1c43,0.006794564532683508,-0.0015541075919525823,0.0,0.01906598415380173,0.0016965810999157846,-0.008459043495900808,-0.014161055901629898,0.003947559916338946,-0.01753910608212608,-0.0017429404690153178,-7.109545383214799e-05,0.004642178853062616,-0.00011735876398409164,0.04300611209038992,0.006705301767326496,0.006864616127908732,-0.0034900744994747234,-0.007953957437193909,0.0006303799732739037,0.007588401526481064,0.0010801837500098513,0.006651764080482948,0.008482241364731784,0.009383972595031608
MATR_b1c45,-0.006618323384153773,-0.001510733390474191,0.0,0.0021870550274251978,0.002499860405761234,-0.009734600462982598,-0.018082294588603054,-8.897617422063515e-05,-0.02369299883034526,0.0013454650335148356,-0.00018814042979453004,0.004657230148896608,0.00013786041571328108,0.03731714370532358,0.006019989383967916,0.006482738026218633,-0.003648600644335956,0.010469367462502122,0.0006303799732739037,0.011142471985969939,-0.0018580521057203544,0.008369568769685365,0.008482241364731784,0.013187605126066808
MATR_b2c3,-0.012341696953515486,-0.0035892385176507944,0.0,-0.0005289248357194205,0.006545217192223073,-0.014938261132653119,-0.027676885864177485,-0.006807934066195495,-0.025431893533148422,-0.0016235839466162555,-0.0008551042824382304,-0.005098760885822304,-0.0027858205015209607,-0.0013195836929503857,-0.007489143421851453,0.0015914679737120238,-0.0034900744994747234,-0.008536920105110849,0.0006713546715367073,0.002687235831702644,-0.0041545815396285685,-0.006733535466592282,-0.007134358547755699,-0.009412980167417867
MATR_b2c5,-0.010043781254416389,-0.0035892385176507944,0.0,-0.010975396663695519,0.0012468923374913744,-0.0036272227648015644,-0.016827331075763858,0.0032380279882496654,-0.02462292744267301,-0.001201474649952911,-4.5554089994784544e-05,-0.0033964480956999387,-0.004670006004134437,-0.03350547607347624,-0.0033708517659239595,-0.003287915765399768,-0.003741800526401184,-0.00878268519892926,0.0017051778277059097,-0.003898042058615044,0.0028587872618246663,2.1490341986529223e-05,-0.005219840839834943,-0.008874601867388239
MATR_b2c10,-0.009888010150261195,-0.0035892385176507944,0.0,-0.0015382901560836687,-0.00044403551280759507,-0.0033880416156279996,-0.015655870876432103,0.0036848264850092645,-0.025431893533148422,0.00021608517825348364,-0.001294434062032752,0.0013061210909466072,-0.0008393884464480887,-0.032496918221941576,-0.005051190927231164,-0.006138510820621405,-0.00409523308559576,-0.008536920105110849,0.0017051778277059097,0.004148809222376806,0.003938533627667023,-0.00025610363928495417,-0.005219840839834943,-0.00475304147773392
MATR_b2c12,-0.011039548015795857,-0.0035892385176507944,0.0,0.0018155500628491879,0.006545217192223073,-0.014938261132653119,-0.02721823569114045,-0.0061483008521234115,-0.024651718394453983,0.00021608517825348364,0.00156512640190513,-0.005098760885822304,-0.0027858205015209607,-0.00017932772101237812,-0.007489143421851453,0.0013662720067915861,-0.003648600644335956,-0.008536920105110849,0.0006713546715367073,0.002687235831702644,0.003938533627667023,-0.00026666368418832724,-0.007134358547755699,-0.007446690628548506
MATR_b2c14,-0.0062271551437478815,-0.0035892385176507944,0.0,0.0007886925260193197,0.002482327600710565,-0.0036272227648015644,-0.016827331075763858,0.002088162361541716,-0.024801063916715178,0.001536270205232844,0.0010073419101795202,-0.0015612965709140831,-0.0008579908821909201,-0.0296142318880958,-0.0033708517659239595,-0.005365513539497256,-0.004491630811069116,0.011244187844195754,0.0017051778277059097,-0.004115757583866423,0.0034438087171129593,-7.230344272823704e-05,-0.005219840839834943,-0.005329856664708249
MATR_b2c18,-0.00916542583507467,0.0013057204157382956,0.0,-0.0009221289688152485,0.0070556261811042225,-0.0017705687550654031,-0.015655870876432103,-0.0005699508553858118,0.004208811827457315,-0.006503223068428866,-4.5554089994784544e-05,-0.0017629553880535046,-0.0016756170698373897,-0.034263943262678655,-0.007134404808875837,-0.001339303445171173,-0.003741800526401184,-0.005007275644119386,0.0017051778277059097,-0.0039726233862828345,0.003353512172378729,-0.0002269064713769498,-0.005219840839834943,-0.006176881680281548
MATR_b2c20,-0.006323649048094744,0.0013057204157382956,0.0,-0.01220709765721948,0.004729383198405824,-0.00255984622010333,-0.02511576177027066,0.00021348684643067778,-0.024969598518897556,-0.0002885092966794581,0.0010073419101795202,-0.0008639582273898139,-0.0014360537107277018,-0.035766068301366305,-0.005454065647568632,-0.005683950826306491,-0.004491630811069116,0.010809533084721776,-0.001948774660235325,-0.005226404602456696,0.003938533627667023,-0.0003996280025955087,-0.005219840839834943,-0.006377231333099138
MATR_b2c22,0.010159110694790181,0.0013057204157382956,0.0,-0.01220709765721948,0.0032408148940900015,-0.0027752045832593886,-0.016827331075763858,0.002088162361541716,-0.024801063916715178,-0.0002885092966794581,0.0010073419101795202,-0.0008639582273898139,-0.0023612232371306783,-0.033709110418473645,-0.003016113152948343,-0.007358971685998553,-0.004491630811069116,0.010469367462502122,0.0017051778277059097,-0.004115757583866423,0.002756223916250078,-0.0009899385448310187,-0.005219840839834943,-0.007933801166616882
MATR_b2c24,-0.008798931134056862,0.0009709537821727915,0.0,-0.010555853285484751,0.01082922070909985,-0.003033256421731554,-0.02511576177027066,-0.005744194519015783,0.004208811827457315,-0.004982573483501947,-0.001304873916116665,-0.0033964480956999387,-0.0037448364777314595,-0.041020335110618575,0.006402219758281622,-0.002773997843721531,0.014967202105604737,-0.005472167873135565,-0.0007672624817562371,-0.005008689077205317,0.003353512172378729,-0.0002269064713769498,-0.005219840839834943,-0.009199086842107526
MATR_b2c26,-0.004500353146994687,0.0013057204157382956,0.0,-0.010854176075377276,0.006186371283549594,-0.0027752045832593886,-0.015841447299190684,0.002088162361541716,-0.024801063916715178,-0.0002885092966794581,0.00224608480228376,0.002975163857849166,0.0006331656971663684,-0.033709110418473645,-0.007134404808875837,-0.005765989756159884,0.017966523244276465,0.009599148214502884,0.0017051778277059097,-0.0039726233862828345,0.0034438087171129593,-7.230344272823704e-05,-0.005219840839834943,-0.007316270456981186
MATR_b2c28,-0.006866203820562885,0.001151501032704016,0.0,-0.0012475535291265741,-0.006610621234494211,-0.0023748754593889347,0.016116039664716555,0.0018415201401290905,0.002811506762090693,-0.0035650136552955523,-4.5554089994784544e-05,-0.0033964480956999387,0.0011943555456420305,-0.032206985379786,-0.012574308991974663,-0.0012944576188984704,-0.003741800526401184,-0.005210173173379323,-0.001948774660235325,-0.002966688723168223,0.0034438087171129593,0.0003056302294001826,-0.005219840839834943,-0.006147099272916918
MATR_b2c30,-0.010611829521735542,0.001151501032704016,0.0,-0.011591557850963937,0.0015382899545201285,-0.0023748754593889347,-0.016827331075763858,0.0018415201401290905,0.002811506762090693,-0.004982573483501947,-0.001294434062032752,-0.0033964480956999387,-0.003833777380745135,-0.03527250111421331,-0.010136356497354374,-0.007188395731029594,-0.00409523308559576,-0.006080392421378559,-0.001948774660235325,-0.0048147477125534055,0.0028587872618246663,2.8036248128699364e-05,-0.005219840839834943,-0.006763992228307996
MATR_b2c32,-0.009812636922316821,0.001151501032704016,0.0,0.0004508167618020785,0.0016790482948651172,-0.00213569431021537,-0.016641754653005273,0.006733035736262124,-0.02207572726324149,-0.0019363316826493684,0.0010073419101795202,0.004323664220047392,0.0011054146426283551,-0.03343821481172553,-0.0032064777038812824,-0.004736174123429944,-0.004491630811069116,-0.007401361865877136,-0.001948774660235325,-0.0036848077863975894,-0.0007559975857276986,-6.838902113171693e-05,-0.005219840839834943,-0.006448538535878517
MATR_b2c34,-0.007377143551204115,0.0007848867145575331,0.0,-0.0008967883832585079,0.009372232623956079,0.00618431282303037,-0.014996646806055669,-0.0007014484138979732,0.004208811827457315,-0.003987529150781543,-0.001294434062032752,0.004323664220047392,0.0011054146426283551,-0.03795481937619126,0.008129780582596577,-0.0064569481074306405,-0.00409523308559576,-0.004090844540083441,-0.001948774660235325,-0.0036848077863975894,-0.0007559975857276986,-0.0007847259184655668,0.008482241364731784,-0.007255485783035067
MATR_b2c36,-0.003605209749935974,0.0013057204157382956,0.0,0.0010189130815280078,0.0015465498458171625,-0.0017705687550654031,-0.016641754653005273,-0.005697464470228851,-0.024969598518897556,0.001536270205232844,0.0010073419101795202,0.002281215831524665,-7.502205802939005e-05,-0.03536206588450106,0.00579041720924346,-0.007258595645156323,-0.004491630811069116,0.010152367159327774,-0.0007672624817562371,-0.007021810378511839,0.003938533627667023,-0.00026047188500236763,-0.005219840839834943,-0.006595780094443513
MATR_b2c38,-0.009054148463257684,0.0013057204157382956,0.0,-0.011591557850963937,-0.00044737271078146474,-0.00457833789442167,-0.015495323266354355,0.0030416816210898875,-0.02462292744267301,0.0013142192676944115,-0.001294434062032752,-0.0033964480956999387,0.0011054146426283551,-0.03719635218698884,0.00579041720924346,-0.007188395731029594,-0.00409523308559576,-0.00878268519892926,-0.001948774660235325,-0.007235044650729294,-0.004938615468460854,-0.0028888335089352207,0.008482241364731784,-0.008012610646259702
MATR_b2c40,-0.004500353146994687,0.0013057204157382956,0.0,0.0008661745641886826,-0.002770278495505993,-0.0027752045832593886,-0.016827331075763858,-0.002103852482630385,-0.024801063916715178,0.001536270205232844,0.0010073419101795202,0.0026282447746903102,-0.0023612232371306783,-0.0296142318880958,-0.004696452314255548,-0.005023387338589149,-0.004491630811069116,0.009599148214502884,-0.001948774660235325,-0.004414022963669599,0.0034438087171129593,-7.230344272823704e-05,-0.005219840839834943,-0.006147099272916918
MATR_b2c42,-0.004037364541630015,0.0010143279836511826,0.0,-0.012284579695388844,0.0015465498458171625,-0.00339595406804535,-0.01978945193502046,-0.002103852482630385,-0.024801063916715178,-0.0002885092966794581,0.0010073419101795202,-0.0021022866792425247,0.0002399002179720946,-0.03739998653198625,0.002998938935500189,-0.006073272248997338,-0.004491630811069116,0.011244187844195754,-0.001948774660235325,0.010822830965905434,0.0034438087171129593,-7.230344272823704e-05,-0.005219840839834943,-0.006147099272916918
MATR_b2c44,-0.009812636922316821,0.0010143279836511826,0.0,-0.01062463151782745,-0.00030661437043647585,-0.005199087379207632,-0.014648154486424715,-0.0005964993894201407,-0.02462292744267301,0.0013142192676944115,-0.0007995873789954369,0.003976745136888538,0.0020849692246606983,-0.03719635218698884,0.002998938935500189,-0.005160231745966148,-0.00409523308559576,-0.007401361865877136,-0.001948774660235325,0.007481994778634013,-0.004938615468460854,0.009177865767811242,0.008482241364731784,-0.008012610646259702
MATR_b2c46,-0.009812636922316821,0.0010143279836511826,0.0,-0.011925631718264924,0.0007432705399717132,-0.00819108457342226,-0.01870633142764066,-0.0002943536418503512,-0.02462292744267301,-0.0037611111845616695,-0.001294434062032752,0.003976745136888538,0.0029862745669529,-0.038540242503924266,0.002998938935500189,-0.007689466725372365,-0.00409523308559576,-0.007401361865877136,-0.001948774660235325,0.011036065238122887,-0.004938615468460854,-0.00047610073401273923,0.011593332640103012,-0.008012610646259702
MATR_b2c47,-0.011035623040113452,0.0006248476133805728,0.0,-0.01126613329065261,-0.006902018851522964,0.02279517335343153,0.058520252718522,0.0006456423796873023,0.053841539991473654,-0.003884033195238374,-0.0001566786514364466,0.002573795968942708,-0.002156857766643706,-0.03754015278204637,-0.0062713344918332945,-0.007082084056714513,-0.00409523308559576,-0.005007275644119386,-0.001948774660235325,0.002644803787362183,-0.0022626495758508174,-0.007131224883175727,0.0038994409339436053,-0.00854253659477519
MATR_b3c0,-0.010447646915184345,0.0009416927025794033,0.0,-0.008384298921479268,-0.003663647848182178,0.02926104285539275,0.06713196431492979,0.003018848331112242,0.04496941276011409,-0.005173120167581219,0.0014047714883476312,-0.002946854482705873,0.0011943555456420305,0.042596700874380666,0.00928651441753114,0.005985460610262894,-0.003741800526401184,-0.005472167873135565,0.0006303799732739037,-0.0020499830692298614,0.001016707968348447,-1.9973589359616506e-05,-0.002399655959349911,0.010549627624712413
MATR_b3c1,-0.010911000408788897,0.0009416927025794033,0.0,-0.004552251093605561,-0.00552796446171534,0.028719823426422843,0.06191949344233457,0.002953641870409618,0.04496941276011409,-0.005249404230498461,0.0014047714883476312,0.0030233895819367735,0.0011943555456420305,0.039440996741801425,0.011150831031064304,0.005985460610262894,-0.003741800526401184,-0.005007275644119386,0.0006303799732739037,-0.0016492583203460548,-0.0013998642976827856,-9.130370793125045e-05,0.0038994409339436053,0.012379553598810359
MATR_b3c3,-0.012843727722282873,0.0009416927025794033,0.0,-0.008058874361167943,0.0091624719701046,0.031701030364967395,0.06767737090665817,-0.0013429568563428128,0.04496941276011409,-0.004898485095515325,0.0014047714883476312,0.0030233895819367735,-0.0037448364777314595,0.042596700874380666,0.010297179205174612,0.005608878333568364,-0.003741800526401184,-0.005007275644119386,0.00037822798396434227,-0.004986260912460304,-0.0013998642976827856,-0.0009277300814735674,-0.002399655959349911,0.015519008256859201
MATR_b3c4,-0.010447646915184345,0.0009416927025794033,0.0,-0.008384298921479268,0.0091624719701046,0.03134127708602446,0.06713196431492979,-0.001637503674583121,0.04496941276011409,-0.0040855896206211375,0.0014047714883476312,-0.002946854482705873,0.0038170273412600226,0.042596700874380666,0.010297179205174612,0.006605384109773947,-0.003741800526401184,-0.005472167873135565,0.00037822798396434227,-0.00538698566134411,0.0011629633321705204,0.0001861496762813448,-0.002399655959349911,0.012455296371979098
MATR_b3c5,-0.012155850529148424,0.0009416927025794033,0.0,-0.008058874361167943,0.0024916005144641996,0.030556154659587307,0.06767737090665817,0.0039810262523371194,0.043572107694747474,-0.004898485095515325,0.0014047714883476312,0.0030233895819367735,0.0011943555456420305,0.0393159221068139,-0.008198974477519414,0.007122835929871765,-0.003741800526401184,-0.005615500192362379,0.0006303799732739037,-0.004986260912460304,-0.0013998642976827856,-0.0012784895284429258,-0.002399655959349911,0.012379553598810359
MATR_b3c6,-0.014332761417232557,-0.0011851391020254293,0.0,-0.004552251093605561,0.0091624719701046,-0.007231172709564886,-0.015337671210116779,-0.00339746901680897,-0.023723693724705855,-0.0017429404690153178,0.0011422125474408078,-0.005098760885822304,-0.0016756170698373897,0.0403555745292843,0.010015016830102984,0.003364745561338133,-0.003741800526401184,-0.008536920105110849,0.00037822798396434227,0.005065514876315167,0.001086565918513629,-0.008787052485429834,-0.005219840839834943,0.014005414016072434
MATR_b3c7,0.02499342132738217,0.0009416927025794033,0.0,-0.007964755543268502,-0.005678287062882236,0.03134127708602446,0.06713196431492979,0.001055533916136989,0.04496941276011409,-0.005173120167581219,0.00014545166222575102,-0.0027527834575362875,-0.0022722823341170028,0.042596700874380666,0.011150831031064304,0.0065197182238263185,0.014967202105604737,-0.005304090409684207,0.0006303799732739037,-0.0022676985944812406,0.0008391335152727479,-0.001230290685318821,-0.002399655959349911,0.012241930548054003
MATR_b3c8,-0.01288314028629705,0.0009416927025794033,0.0,-0.008384298921479268,0.0004450986247921284,0.02926104285539275,0.06713196431492979,0.003018848331112242,0.04496941276011409,-0.005173120167581219,0.0014047714883476312,-0.002946854482705873,0.0011943555456420305,0.0393159221068139,-0.007345322651629719,0.005985460610262894,-0.003741800526401184,-0.006342387121134801,0.0006303799732739037,-0.0020499830692298614,0.001016707968348447,-1.9973589359616506e-05,-0.002399655959349911,0.010549627624712413
MATR_b3c9,-0.005436594660804603,0.0009416927025794033,0.0,-0.0048776756539168865,0.0016965810999157846,0.0021313416668214125,0.062001001518212855,-0.005622637013979366,0.043572107694747474,-0.005249404230498461,0.0014047714883476312,-0.0036169189752042136,0.0018536218164407474,0.032207540157871695,0.00928651441753114,0.007326458184753394,-0.003741800526401184,-0.006080392421378559,0.0006303799732739037,-0.0020499830692298614,-0.0013183562218045052,0.0008072089066101815,0.0038994409339436053,0.012461061674688639
MATR_b3c10,0.006291013012818258,0.0009416927025794033,0.0,-0.007964755543268502,-0.006917048254260714,0.02926104285539275,0.06608247513341642,0.003018848331112242,0.04496941276011409,-0.005173120167581219,0.00014545166222575102,-0.0027527834575362875,-0.001313266357906504,0.042596700874380666,0.011150831031064304,0.0065197182238263185,0.014967202105604737,-0.005472167873135565,0.0006303799732739037,-0.0021772253891783632,0.0008391335152727479,-0.001113370869662368,-0.002399655959349911,0.009642685937647635
MATR_b3c11,-0.005706230569235668,0.0018485809425821786,0.0,-0.008058874361167943,-0.0015405640405094648,0.0026725610957913175,0.050814077837293234,0.00037830425335359883,0.043572107694747474,-0.005173120167581219,0.0014047714883476312,0.0030233895819367735,-0.0007690499791772449,0.03536324429045094,0.00843286259164145,0.007403299621812759,-0.003741800526401184,-0.005615500192362379,0.0006303799732739037,-0.004986260912460304,0.001151215503901798,0.0005554959438844012,-0.002399655959349911,0.012518781853638817
MATR_b3c12,-0.00762638526292247,0.0018485809425821786,0.0,-0.008384298921479268,0.0016965810999157846,0.0016657947670098013,0.05073997182473553,-0.006162240897872244,0.043572107694747474,-0.004191218494492635,0.0014047714883476312,-0.003422847950034628,0.0018536218164407474,0.03536324429045094,0.00843286259164145,0.007326458184753394,-0.003741800526401184,-0.006080392421378559,0.0006303799732739037,-0.005604701186595489,-0.0018580521057203544,-0.0026818550468775655,-0.002399655959349911,0.014646385781643463
MATR_b3c13,-0.007041107492174694,0.0009416927025794033,0.0,-0.008058874361167943,-0.009233654697112572,0.02926104285539275,0.06713196431492979,0.003018848331112242,0.04496941276011409,-0.005173120167581219,0.0014047714883476312,0.0030233895819367735,-0.0007690499791772449,0.0393159221068139,-0.010636926972139703,0.007403299621812759,-0.003741800526401184,-0.005007275644119386,0.0006303799732739037,-0.004986260912460304,0.001016707968348447,-1.9973589359616506e-05,-0.002399655959349911,0.010549627624712413
MATR_b3c14,-0.00762638526292247,0.0009416927025794033,0.0,-0.008384298921479268,0.0016965810999157846,0.0028019052255842327,0.06767737090665817,0.0048606070173009734,0.04496941276011409,-0.004191218494492635,0.0014047714883476312,-0.0027527834575362875,0.0018536218164407474,0.03716308243798201,0.00843286259164145,0.009537180717627216,-0.003741800526401184,-0.006342387121134801,0.0006303799732739037,-0.005604701186595489,-0.0016338728797981028,-0.0026818550468775655,-0.002399655959349911,0.011906295579902986
